id,post_id,type,is_discriminatory,target_gender,types
534,864306,comment,False,,
535,864306,comment,False,,
536,864306,comment,True,남성,"A,C"
537,864306,comment,False,,
538,864306,comment,False,,
539,864305,title,True,남성,C
540,864305,body,True,남성,C
541,864305,comment,True,남성,C
542,864305,comment,True,남성,"A,C"
543,864305,comment,True,남성,"A,C"
544,864305,comment,True,남성,"C,G"
545,864305,comment,True,남성,C
546,864305,comment,True,남성,"B,D"
547,864305,comment,True,남성,"C,B"
548,864305,comment,True,남성,B
549,864305,comment,True,남성,"C,F"
550,864305,comment,False,,
551,864305,comment,True,남성,"C,B,D"
552,864305,comment,True,남성,C
553,864305,comment,True,남성,C
554,864305,comment,False,,
555,864305,comment,True,남성,"A,C,F"
556,864305,comment,True,남성,A
557,864305,comment,True,남성,"C,F"
558,864305,comment,True,남성,C
559,864305,comment,True,남성,"A,F"
560,864305,comment,True,남성,C
561,864304,title,False,,
562,864304,body,False,,
563,864304,comment,False,,
564,864304,comment,False,,
565,864304,comment,False,,
566,864304,comment,False,,
567,864304,comment,False,,
568,864304,comment,False,,
569,864304,comment,False,,
570,864304,comment,False,,
571,864304,comment,False,,
572,864304,comment,False,,
573,864304,comment,False,,
574,864304,comment,False,,
575,864304,comment,False,,
576,864304,comment,False,,
577,864304,comment,False,,
578,864304,comment,False,,
579,864304,comment,False,,
580,864304,comment,False,,
581,864304,comment,False,,
582,864304,comment,False,,
583,864303,title,True,여성,A
584,864303,body,True,남성,"A,C,F"
585,864303,comment,False,,
586,864303,comment,False,,
587,864303,comment,True,남성,"A,F"
588,864303,comment,True,남성,"A,F"
589,864303,comment,True,남성,"A,C,F"
590,864303,comment,True,남성,"A,C"
591,864303,comment,True,남성,"A,C"
592,864303,comment,True,여성,A
593,864303,comment,True,남성,"A,C"
594,864303,comment,False,,
595,864303,comment,True,남성,"A,C"
596,864303,comment,False,,
597,864303,comment,False,,
598,864303,comment,False,,
599,864303,comment,False,,
600,864303,comment,False,,
601,864303,comment,True,여성,"A,G"
602,864302,title,False,,
603,864302,body,True,여성,A
604,864302,comment,False,,
605,864302,comment,False,,
606,864302,comment,False,,
607,864302,comment,False,,
608,864302,comment,False,,
609,864302,comment,False,,
610,864302,comment,True,여성,A
611,864302,comment,False,,
612,864302,comment,False,,
613,864302,comment,False,,
614,864302,comment,False,,
615,864301,title,True,여성,"C,E"
616,864301,body,True,여성,"A,C,E"
617,864301,comment,True,여성,"A,B,D"
618,864301,comment,False,,
619,864301,comment,False,,
620,864301,comment,True,여성,"A,C,F"
621,864300,title,False,,
622,864300,body,False,,
623,864300,comment,False,,
624,864300,comment,False,,
625,864300,comment,True,여성,D
626,864300,comment,False,,
627,864300,comment,True,여성,D
628,864300,comment,True,여성,"A,D"
629,864300,comment,False,,
630,864300,comment,False,,
631,864300,comment,False,,
632,864300,comment,False,,
633,864300,comment,False,,
634,864300,comment,False,,
635,864300,comment,False,,
636,864300,comment,False,,
637,864300,comment,False,,
638,864300,comment,True,남성,A
639,864299,title,False,,
640,864299,body,True,남성,"A,C"
641,864299,comment,True,남성,"A,C"
642,864299,comment,False,,
643,864299,comment,False,,
644,864299,comment,True,남성,"A,C,F"
645,864299,comment,True,남성,"A,C"
646,864298,title,False,,
647,864298,body,True,남성,"A,C"
648,864298,comment,False,,
649,864298,comment,False,,
650,864298,comment,False,,
651,864298,comment,False,,
652,864298,comment,True,남성,"A,C"
653,864298,comment,False,,
654,864298,comment,True,남성,"A,C"
655,864298,comment,False,,
656,864298,comment,True,남성,"A,C"
657,864298,comment,True,남성,A
658,864298,comment,False,,
659,864298,comment,True,남성,"A,C"
660,864298,comment,True,남성,"A,C"
661,864298,comment,False,,
662,864298,comment,False,,
663,864298,comment,True,남성,"A,C"
664,864298,comment,True,남성,"A,C"
665,864298,comment,True,남성,"A,C"
666,864297,title,False,,
667,864297,body,True,남성,"A,B,D,F"
668,864297,comment,True,남성,A
669,864297,comment,False,,
670,864297,comment,False,,
671,864297,comment,True,남성,A
672,864297,comment,False,,
673,864297,comment,False,,
674,864297,comment,False,,
675,864297,comment,True,남성,"A,C"
676,864297,comment,False,,
677,864297,comment,True,남성,"B,C"
678,864297,comment,False,,
679,864297,comment,False,,
680,864297,comment,True,남성,"A,C"
681,864297,comment,True,남성,"A,C"
682,864297,comment,False,,
683,864297,comment,False,,
684,864297,comment,True,남성,"A,C"
685,864297,comment,False,,
686,864297,comment,True,남성,"B,F"
687,864297,comment,False,,
688,864296,title,False,,
689,864296,body,False,,
690,864296,comment,False,,
691,864296,comment,False,,
692,864296,comment,False,,
693,864296,comment,True,남성,"A,C"
694,864296,comment,False,,
695,864296,comment,False,,
696,864296,comment,False,,
697,864296,comment,False,,
698,864296,comment,False,,
699,864296,comment,False,,
700,864296,comment,True,남성,A
701,864296,comment,False,,
702,864296,comment,False,,
703,864295,title,False,,
704,864295,body,True,남성,"A,C"
705,864295,comment,False,,
706,864295,comment,True,여성,"A,C"
707,864295,comment,False,,
708,864295,comment,False,,
709,864295,comment,False,,
710,864295,comment,False,,
711,864295,comment,False,,
712,864295,comment,False,,
713,864295,comment,False,,
714,864295,comment,False,,
715,864295,comment,False,,
716,864295,comment,False,,
717,864295,comment,False,,
718,864294,title,False,,
719,864294,body,True,남성,"A,C"
720,864294,comment,False,,
721,864294,comment,False,,
722,864294,comment,False,,
723,864294,comment,True,남성,"A,C"
724,864294,comment,False,,
725,864294,comment,True,여성,F
726,864294,comment,True,남성,"A,C"
727,864294,comment,True,여성,"A,C"
728,864294,comment,True,남성,"A,F"
729,864294,comment,True,남성,"A,F"
730,864294,comment,True,여성,"A,F"
731,864294,comment,False,,
732,864293,title,False,,
733,864293,body,True,남성,"A,F"
734,864293,comment,False,,
735,864293,comment,False,,
736,864293,comment,False,,
737,864293,comment,False,,
738,864293,comment,False,,
739,864293,comment,False,,
740,864293,comment,False,,
741,864293,comment,False,,
742,864293,comment,False,,
743,864293,comment,False,,
744,864293,comment,False,,
745,864293,comment,False,,
746,864293,comment,False,,
747,864293,comment,False,,
748,864293,comment,True,남성,"A,B"
749,864293,comment,False,,
750,864293,comment,False,,
751,864293,comment,False,,
752,864293,comment,False,,
753,864293,comment,False,,
754,864292,title,False,,
755,864292,body,False,,
756,864292,comment,False,,
757,864292,comment,False,,
758,864292,comment,False,,
759,864292,comment,False,,
760,864292,comment,False,,
761,864292,comment,False,,
762,864292,comment,True,남성,"A,F"
763,864292,comment,False,,
764,864292,comment,False,,
765,864292,comment,False,,
766,864292,comment,False,,
767,864292,comment,False,,
768,864292,comment,False,,
769,864292,comment,False,,
770,864292,comment,False,,
771,864291,title,True,남성,A
772,864291,body,True,남성,"A,B,C,F"
773,864291,comment,True,여성,"A,C"
774,864291,comment,False,,
775,864291,comment,False,,
776,864291,comment,False,,
777,864291,comment,False,,
778,864291,comment,True,남성,"A,C"
779,864291,comment,True,남성,F
780,864291,comment,True,남성,F
781,864291,comment,True,여성,A
782,864291,comment,True,여성,"A,C"
783,864291,comment,True,남성,A
784,864291,comment,True,남성,"A,F"
785,864291,comment,False,,
786,864290,title,False,,
787,864290,body,True,여성,"A,C"
788,864290,comment,True,남성,F
789,864290,comment,False,,
790,864290,comment,False,,
791,864289,title,True,여성,"A,C"
792,864289,body,False,,
793,864289,comment,True,여성,A
794,864289,comment,True,남성,"A,C"
795,864289,comment,True,여성,"A,C"
796,864289,comment,True,남성,"A,C"
797,864289,comment,True,남성,"A,B,C"
798,864289,comment,True,남성,"A,F"
799,864289,comment,True,남성,A
800,864289,comment,False,,
801,864289,comment,False,,
802,864288,title,False,,
804,864288,comment,False,,
805,864288,comment,False,,
806,864288,comment,False,,
807,864288,comment,True,남성,"A,C"
808,864288,comment,False,,
809,864288,comment,False,,
810,864288,comment,True,남성,"A,C"
811,864288,comment,True,남성,"A,C,G"
812,864288,comment,False,,
813,864288,comment,False,,
814,864288,comment,False,,
815,864288,comment,False,,
816,864288,comment,False,,
817,864288,comment,False,,
818,864288,comment,False,,
819,864287,title,False,,
820,864287,body,False,,
821,864287,comment,False,,
822,864287,comment,False,,
823,864287,comment,False,,
824,864287,comment,False,,
825,864287,comment,False,,
826,864287,comment,False,,
827,864287,comment,False,,
828,864287,comment,False,,
829,864287,comment,False,,
830,864287,comment,False,,
831,864287,comment,False,,
832,864287,comment,True,남성,A
833,864287,comment,False,,
834,864287,comment,False,,
835,864287,comment,False,,
836,864287,comment,False,,
837,864287,comment,False,,
838,864287,comment,False,,
839,864287,comment,False,,
840,864287,comment,False,,
841,864286,title,False,,
842,864286,body,True,남성,C
843,864286,comment,False,,
844,864286,comment,False,,
845,864286,comment,True,남성,"A,D"
846,864286,comment,True,여성,"A,C"
847,864286,comment,False,,
848,864286,comment,True,남성,A
849,864286,comment,False,,
850,864286,comment,False,,
851,864286,comment,False,,
852,864286,comment,False,,
853,864286,comment,False,,
854,864286,comment,False,,
855,864286,comment,True,남성,"A,C"
856,864286,comment,False,,
857,864286,comment,False,,
858,864286,comment,False,,
859,864286,comment,True,여성,"A,C"
860,864286,comment,True,남성,A
861,864286,comment,True,남성,A
862,864286,comment,False,,
863,864284,title,False,,
864,864284,body,True,여성,"A,C,G"
865,864284,comment,False,,
866,864284,comment,True,남성,A
867,864284,comment,True,남성,A
868,864284,comment,True,남성,A
869,864284,comment,False,,
870,864283,title,True,남성,"A,C"
871,864283,body,False,,
872,864283,comment,False,,
873,864283,comment,False,,
874,864283,comment,False,,
875,864283,comment,False,,
876,864283,comment,False,,
877,864283,comment,False,,
878,864283,comment,False,,
879,864283,comment,False,,
880,864283,comment,False,,
881,864283,comment,False,,
882,864283,comment,True,남성,"A,C"
883,864283,comment,True,남성,"A,C"
884,864283,comment,True,남성,"A,C"
885,864283,comment,False,,
886,864282,title,True,여성,A
887,864282,body,True,여성,"A,C"
888,864282,comment,False,,
889,864282,comment,True,남성,"A,C"
890,864282,comment,False,,
891,864282,comment,True,여성,F
892,864282,comment,True,남성,A
893,864282,comment,False,,
894,864282,comment,True,남성,"A,C"
895,864282,comment,False,,
896,864282,comment,False,,
897,864282,comment,False,,
898,864282,comment,False,,
899,864282,comment,False,,
900,864282,comment,True,남성,"A,C"
901,864281,title,True,남성,"A,C"
902,864281,body,True,남성,"A,C"
903,864281,comment,True,남성,A
904,864281,comment,True,남성,A
905,864281,comment,False,,
906,864281,comment,False,,
907,864280,title,False,,
908,864280,body,True,남성,"A,C"
909,864280,comment,False,,
910,864280,comment,False,,
911,864280,comment,True,남성,A
912,864280,comment,True,남성,"A,C"
913,864280,comment,True,남성,"A,C"
914,864280,comment,True,여성,"A,B"
915,864280,comment,False,,
916,864280,comment,False,,
917,864280,comment,True,여성,"A,B"
918,864280,comment,False,,
919,864279,title,False,,
920,864279,body,True,남성,"A,C"
921,864279,comment,True,남성,C
922,864279,comment,False,,
923,864279,comment,True,남성,"B,D"
924,864279,comment,True,남성,C
925,864279,comment,True,남성,"A,C,F"
926,864279,comment,False,,
927,864279,comment,False,,
928,864279,comment,False,,
929,864279,comment,False,,
930,864279,comment,True,남성,"C,D"
931,864279,comment,True,남성,A
932,864279,comment,True,남성,C
933,864279,comment,True,남성,A
934,864279,comment,True,남성,"A,B"
935,864279,comment,True,남성,"A,B"
936,864279,comment,False,,
937,864279,comment,False,,
938,864278,title,False,,
939,864278,body,True,여성,"A,C"
940,864278,comment,True,남성,"A,B"
941,864278,comment,False,,
942,864278,comment,False,,
943,864278,comment,False,,
944,864278,comment,False,,
945,864278,comment,True,여성,A
946,864278,comment,False,,
947,864278,comment,False,,
948,864278,comment,False,,
949,864278,comment,False,,
950,864277,title,False,,
951,864277,body,True,남성,A
952,864277,comment,True,남성,F
953,864277,comment,False,,
954,864277,comment,True,남성,F
955,864277,comment,True,남성,F
956,864277,comment,True,남성,F
957,864277,comment,True,남성,F
958,864277,comment,True,남성,F
959,864277,comment,False,,
960,864277,comment,True,남성,F
961,864277,comment,True,남성,A
962,864277,comment,True,남성,A
963,864277,comment,False,,
964,864277,comment,True,남성,A
965,864277,comment,True,남성,A
966,864277,comment,False,,
967,864277,comment,True,남성,A
968,864276,title,True,남성,A
969,864276,body,True,남성,"A,F"
970,864276,comment,False,,
971,864276,comment,False,,
972,864276,comment,False,,
973,864276,comment,True,남성,F
974,864276,comment,False,,
975,864275,title,False,,
976,864275,body,False,,
977,864275,comment,False,,
978,864275,comment,False,,
